Asian,"Black, non-Hispanic",Hispanic,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,"White, non-Hispanic",actSatNumberParticipation,apCourseParticipation,apCoursePassed,freeAndReducedPriceLunch,idea,percentTeachersInFirstSecondYear,plan504,gsId
4.8,1.11,12.18,14.39,0,0,67.53,17,10.1,313,7.75,8.1,0.7,0,6910
0.69,10.92,81.11,1.04,0,6.07,0.17,17,10.1,313,88.39,11.4,33.3,0.7,6911
1.03,6.19,83.51,1.55,0,7.73,0,17,10.1,313,86.6,15.7,27.3,2.1,6912
0,4.76,85.12,1.79,0,8.33,0,17,10.1,313,93.45,10.5,27.3,1.3,6913
0.72,11.47,67.92,1.97,0,17.2,0.72,17,10.1,313,91.04,9.9,31.8,2.1,6914
0,4.42,77.9,1.66,0,16.02,0,17,10.1,313,93.92,5.3,33.3,0.7,6917
0.95,7.59,78.56,1.52,0.19,9.87,1.33,17,10.1,313,86.91,9,7.7,0.3,6918
1.02,5.23,87.06,1.02,0,5.09,0.58,17,10.1,313,89.24,9.2,13.8,0.5,6921
1.25,0.84,73.7,1.67,0,0,22.55,17,10.1,313,41.34,5.5,5,0,6922
3.57,1.29,49.71,4.14,0.14,1.43,39.71,17,10.1,313,34.43,13.6,5,0,6923
7.74,1.14,23.22,4.82,0.25,0.51,62.31,17,10.1,313,7.49,9.5,10,0,6924
0.85,1.14,93.45,0.28,0,2.85,1.42,17,10.1,313,93.73,12.5,20.5,0,6925
3.33,2.31,58.21,4.62,0,2.56,28.97,17,10.1,313,48.46,13.1,11.1,0,6926
0,0.16,96.98,0.16,0,0.95,1.75,17,10.1,313,77.62,8.6,35.8,0,6927
5.48,1.15,74.06,3.75,0,3.17,12.39,17,10.1,313,70.89,11.3,0,0,6928
2.15,0,93.87,1.84,0,0.61,1.53,17,10.1,313,74.85,10.9,6.7,0,6929
1.98,1.06,93.92,0.66,0,1.19,1.19,17,10.1,313,76.06,11.4,5.8,0,6930
3.76,1.01,74.67,2.46,0.14,1.88,16.06,17,10.1,313,54.7,13.3,21.3,0,6931
0.79,1.85,92.59,0,0,0.53,4.23,17,10.1,313,72.75,15.9,15.9,0,6932
14.15,1.15,22.75,7.46,0,0.38,54.11,17,10.1,313,10.13,4.2,8.9,0,6933
3.38,1.23,71.43,2.76,0,2.15,19.05,17,10.1,313,58.83,14.8,15,0,6934
1.03,0.44,91.75,0.59,0,0.59,5.6,17,10.1,313,71.13,11.2,0,0,6935
0.81,0.2,95.73,0.61,0,1.42,1.22,17,10.1,313,87.2,8.8,17.7,0,6936
13.06,0.83,56.94,8.89,0,7.5,12.78,17,10.1,313,51.94,7.8,0,0,6937
6.67,0.95,73.97,4.44,0,12.7,1.27,17,10.1,313,83.49,0,5.9,0,6938
16.67,0,39.04,9.65,0.44,3.95,30.26,17,10.1,313,30.26,4.2,0,0,6940
24.13,4.07,23.26,7.85,0,2.03,38.66,17,10.1,313,20.06,7.3,0,0,6941
23.4,1.54,43.5,4.49,0.24,6.15,20.69,17,10.1,313,36.52,11.2,12,0,6942
27.24,2.51,26.52,6.45,1.08,6.45,29.75,17,10.1,313,35.48,9.3,0,0,6943
17.27,0.57,16.89,12.71,0,0.38,52.18,17,10.1,313,4.74,6.4,0,0.4,6944
8.39,0.48,16.55,11.75,0,0.24,62.59,17,10.1,313,5.76,10.3,0,2.1,6945
8.38,0.57,13.35,11.08,0.43,0.14,66.05,17,10.1,313,2.7,15.1,0,4,6946
9.67,0,3.59,37.02,0,0,49.72,17,10.1,313,0.83,15.1,0,4,6947
16.2,2.78,19.44,14.58,0.23,0.93,45.83,17,10.1,313,11.57,12.3,0,2.3,6948
9.35,0.52,10.65,10.39,0,0,69.09,17,10.1,313,2.08,7,0,1,6949
21.84,2.05,18.16,6.19,0.56,1.58,49.6,0,37.6,1186,10.67,9.1,4,5.2,6950
5.45,3.96,42.68,3.25,0.48,3.91,40.26,0,37.1,1064,33.23,11.2,9.1,4.6,6951
0.73,6.23,78.75,0.73,0.37,9.52,3.66,0,37.1,1064,67.03,9.2,0,2.2,6952
4.57,1.31,59.4,2.94,0.23,2.19,29.35,0,11.9,174,41.67,13.1,13.9,3.1,6953
3.59,2.02,55.59,4.6,0.34,1.35,32.51,0,28.8,474,41.27,14.4,6.6,2.3,6954
15.47,0.99,51.98,3.59,0,0.87,27.1,0,28.8,474,37.13,12.6,9.1,2.8,6955
52.3,0.84,8.37,9.21,0,0.42,28.87,0,28.8,474,3.21,3.2,0,0.6,6956
19.76,0.41,25.58,8.53,0,0.27,45.47,0,28.8,474,16.37,4.1,0,1.1,6958
10.6,1.41,48.41,6.01,0,2.12,31.45,0,28.8,474,48.06,8.7,0,0.8,6959
15.65,1.48,43.31,5.12,0.1,1.77,32.58,0,28.8,474,31.1,11.6,2.5,1.4,6960
52.9,0.84,8.15,7.87,0,1.12,29.12,0,28.8,474,3.37,5.9,7.1,2.3,6961
67.39,1.15,7.9,7.33,0.14,0.29,15.8,0,28.8,474,4.31,4.5,0,0.6,6962
0.55,0.37,80.7,3.49,0,0.74,14.15,0,28.8,474,44.12,5.9,0,0.4,6963
58.53,0.89,5.57,9.25,0.11,0.22,25.42,0,28.8,474,1.78,5.1,3.3,0.9,6964
18.33,3.85,41.86,5.66,0.23,3.62,26.47,0,28.8,474,33.71,11.3,5.6,0,6965
19.87,1.35,29.63,11.62,0,0,37.54,0,28.8,474,18.18,4,0,0.3,6966
6.29,2.23,68.36,5.68,0.2,8.52,8.72,0,28.8,474,66.53,12.7,0,0,6967
10.32,0.99,47.42,5.75,0.2,2.18,33.13,0,28.8,474,38.89,14.4,15,0.8,6968
17.46,1.18,31.95,9.47,0.3,3.85,35.8,0,28.8,474,29.88,11.1,7.7,1.3,6969
17.79,0.54,22.64,14.56,0,2.96,41.51,0,28.8,474,18.06,5.3,7.1,0,6970
7.26,1.17,66.74,7.26,0,1.64,15.93,0,28.8,474,51.76,8.2,4.7,0,6971
18.81,2.72,40.1,7.43,0,11.39,19.55,0,28.8,474,35.89,8.5,6,0,6972
9.53,2.14,64.98,5.25,0.39,4.09,13.62,0,28.8,474,59.34,7.8,0,0.4,6973
66.59,0.44,5.27,17.8,0.44,0.22,9.23,0,28.8,474,7.03,2.9,7.7,0,6974
30.35,1.15,26.07,11.27,0.27,3.33,27.56,339,41.8,788,13.44,6.1,1.3,0.3,6975
19.34,0.82,18.75,7.62,0.15,0.97,52.35,231,46.2,677,6.05,9.7,6.1,0.8,6976
19.96,0.8,47.56,7.01,0,4.88,19.79,139,1.6,10,21.21,16.9,13.8,2.7,6977
21.24,1.38,26.04,9.09,0.36,1.45,40.44,206,24.1,386,11.85,8.8,1.3,1.3,6978
59.27,0.17,17.11,7.18,0.08,2.17,14.02,288,37,621,14.27,8.5,10.1,1,6979
27.31,1.3,42.11,7.37,0.19,2.48,19.26,185,40.1,771,27.86,10.4,7.6,1,6981
37.46,1.28,40.31,7.41,0.28,2.85,10.4,185,40.1,771,34.19,10.4,0,0,6982
5.21,5.21,73.96,6.25,1.04,0,8.33,0,40.1,771,39.58,16,0,0,6983
36.51,0.97,42.65,5.65,0,2.75,11.47,0,40.1,771,24.56,10,0,0,6984
48.45,1.44,33.17,6.71,0.14,0.87,9.23,177,32.9,302,24.51,11.2,0,0,6985
48.45,1.44,33.17,6.71,0.14,0.87,9.23,177,32.9,302,24.51,11.2,0,0,6986
64.17,0.93,21.81,4.98,0,2.18,5.92,177,32.9,302,28.66,9.9,0,0,6987
21.17,1.82,64.6,5.47,0,4.74,2.19,177,32.9,302,66.06,9,0,0,6988
4.36,1.15,89.91,2.75,0.46,0.69,0.69,177,32.9,302,76.61,13.3,0,0,6989
59.05,1.28,18.46,9.51,0,1.46,10.24,177,32.9,302,20.84,6.5,0,0,6990
12.36,1.1,78.72,2.5,0.31,1.25,3.76,177,32.9,302,59.31,16,0,0,6991
27.31,0.69,47.22,7.87,0.23,3.01,13.66,177,32.9,302,25.23,18.5,0,0,6992
28.61,1.25,56.79,5.72,0.15,3.08,4.4,102,14.2,125,43.21,12.1,0,0,6993
60.14,2.39,18.38,9.55,0.72,2.86,5.97,102,14.2,125,32.46,6.8,0,0,6994
7.67,1.28,87.86,0.8,0.16,0.8,1.44,102,14.2,125,67.09,19.2,0,0,6995
23.63,1,60.45,4.23,0,3.23,7.46,102,14.2,125,51.99,7.5,0,0,6996
57.45,2.28,22.34,8.66,0,3.04,6.23,102,14.2,125,25.23,13.9,0,0,6997
3.67,1.22,11.74,9.54,0,2.2,71.64,102,14.2,125,10.02,12.5,20.3,2.2,6998
0,0.81,39.02,1.63,0,0,58.54,102,14.2,125,26.02,10.9,0,1.3,6999
3.5,0.47,88.11,1.63,0.7,0,5.59,102,14.2,125,89.04,8.7,0,0,7000
1.73,1.48,85.68,1.98,0.74,0,8.4,102,14.2,125,79.75,8.3,4.6,0,7001
5.63,1.41,84.74,1.17,1.17,0.47,5.4,102,14.2,125,81.46,10.4,4.8,0,7002
4.76,2.27,16.78,7.94,0.23,1.36,66.67,102,14.2,125,16.33,10.4,0,0.5,7003
3.72,2.36,20.27,6.42,0.51,0.84,65.88,102,14.2,125,21.28,6.7,67.9,0.3,7004
1.19,0.79,63.1,1.98,0,0.79,32.14,102,14.2,125,69.44,7.3,0,0,7005
0.77,0,50.13,2.57,3.34,0.51,42.67,49,12.2,21,49.36,14.2,0,0.9,7006
1.07,0.18,54.2,2.68,3.4,0,38.46,49,12.2,21,61.18,8.6,0,0.7,7007
0,0,55.56,0,5.56,0,38.89,0,12.2,21,44.44,14.3,0,17.9,7008
0.72,0.24,59.33,3.83,0.96,0,34.93,0,12.2,21,56.46,12.9,0,13.3,7009
5.68,1.03,28.94,9.04,0.52,0.13,54.65,0,12.2,21,31.4,12.3,16.2,1.4,7011
3.85,3.85,51.92,1.92,1.92,3.85,32.69,0,12.2,21,42.31,7.7,0,4.9,7012
2.74,1.65,31.08,8.78,0.91,0.73,54.11,0,12.2,21,36.93,10.5,13,0.6,7013
3.49,2.13,24.61,6.4,0,0.19,63.18,0,12.2,21,29.26,14.7,16.9,0,7015
5.84,1.5,37.06,11.35,0.67,0.17,43.41,0,12.2,21,43.07,11.1,0,0,7017
3.07,1.18,62.74,4.48,1.18,0.24,27.12,0,12.2,21,72.41,8.6,6.9,0,7019
4.77,2.95,42.36,2.95,1.05,0.35,45.58,118,12.2,104,30.15,12.6,0,0.3,7021
1.07,1.78,79,2.85,0,0.71,14.59,118,12.2,104,85.41,10.9,0,0,7022
4,1.09,73.45,5.09,0,0.36,16,118,12.2,104,76,9.6,7.2,0,7023
0,0,22.22,0,0,0,77.78,118,12.2,104,33.33,0,0,0,7024
0,0,42.86,14.29,0,0,42.86,118,12.2,104,57.14,13.3,0,0,7025
0,0,32.91,2.53,0,0,64.56,118,12.2,104,41.77,5.8,55.6,0,7026
0,0,100,0,0,0,0,0,12.2,104,41.77,0,0,0,7027
0,0,68.03,2.46,0,0,29.51,0,12.2,104,64.75,10.5,0,1.5,7028
4.82,0.23,16.74,9.63,0.46,0.23,67.89,0,12.2,104,15.14,6.9,22.7,1,7031
3.92,0.78,16.08,6.67,0.39,0,72.16,0,12.2,104,15.69,8.8,13.3,1.5,7032
1.42,1.78,29.54,1.78,3.56,0.36,61.57,0,12.2,104,65.12,14.5,0,0,7033
0,0,12.5,4.69,1.56,0,81.25,0,12.2,104,29.69,0,0,0,7035
2.48,0.62,14.91,12.42,0,0,69.57,0,12.2,104,44.72,10.7,27,0,7036
0.79,0,85.34,0.26,0.52,0.52,12.57,0,12.2,104,76.44,9.9,3.3,0.8,7039
2.27,0.65,55.03,0.81,0.65,0,40.58,101,25.7,94,38.96,7.5,11,2.3,7040
0.27,0.82,63.11,0.55,0.55,0,34.7,101,25.7,94,56.28,13.1,0,0.9,7041
0,0,78.57,0,0,0,21.43,0,25.7,94,50,11.1,0,5.6,7042
0,0,72.34,4.26,0,0,23.4,0,25.7,94,93.62,18.3,0,3.3,7044
0,0,0,0,100,0,0,0,25.7,94,78.57,0,0,0,7045
2.84,1.42,10.64,10.64,0,0,74.47,0,25.7,94,12.77,13.3,10.2,1.3,7046
0,0,17.71,1.14,0,0.57,80.57,0,25.7,94,16,15.1,10,2.3,7047
4.51,0.95,42.52,4.28,2.14,0.71,44.89,0,25.7,94,54.16,5,0,1.8,7048
2.58,0.2,18.29,6.56,1.19,0.99,70.18,0,25.7,94,18.69,9.8,0,0,7049
3.62,0.97,28.26,8.45,0.72,0,57.97,0,25.7,94,32.37,9.3,0,0,7050
5.71,0,8.57,0,0,0,85.71,0,25.7,94,34.29,0,0,0,7051
0,1.19,9.52,15.48,0,0,73.81,0,25.7,94,60.71,5.3,20,0,7052
2.53,0,30.38,5.06,0,0,62.03,0,25.7,94,18.99,6.9,0,0,7053
2.28,1.07,26.04,6.85,0.94,0.27,62.55,0,25.7,94,16.91,3.2,10.3,0.5,7054
5.41,2.28,42.74,6.27,0.57,1.14,41.6,0,25.7,94,48.43,12.3,0,0,7056
1.81,4.65,66.67,3.1,0.78,0,23,0,25.7,94,69.77,12,5,0,7057
2.05,0.34,22.95,7.88,0.68,1.03,65.07,0,25.7,94,30.14,14.1,0,0,7058
5.33,0.64,17.7,4.26,0,0.21,71.86,0,25.7,94,15.57,11.5,0,0,7059
5.22,1.24,9.7,9.2,0.75,0.25,73.63,0,25.7,94,10.95,8.8,0,1,7061
1.28,2.55,85.96,0.43,0.43,0,9.36,0,25.7,94,98.72,10.6,5.7,0.7,7062
4.17,1.52,62.12,1.14,0.38,0,30.68,0,25.7,94,64.02,22.1,6.9,8,7063
1.88,0.94,21.41,3.06,0.71,0,72,0,25.7,94,23.76,11.7,9.8,0.9,7064
1.35,0.81,19.73,2.43,0.54,0.27,74.86,0,25.7,94,26.76,13.1,0,0,7065
1.52,0.91,46.81,1.82,1.22,0.3,47.42,0,25.7,94,44.07,14.4,5.1,1,7066
3.41,3.1,40.56,7.74,0.93,0,44.27,0,25.7,94,49.54,10.8,0,0.5,7067
14.22,4.13,47.25,3.67,0.92,1.38,28.44,0,25.7,94,36.7,6.8,0,1,7069
10.71,2.9,45.09,6.25,0.45,0.89,33.71,0,25.7,94,53.13,5.8,0,0.9,7070
0,0,32.14,10.71,0,0,57.14,0,25.7,94,50,19,0,0,7072
5.88,1.25,36.9,4.87,0.3,0.18,50.62,275,25.9,442,38.38,12.7,3.4,2.4,7073
3.51,1.7,38.24,3.51,0.45,0.57,52.04,275,25.9,442,43.21,12,4.8,2.2,7074
2.36,1.11,27.7,2.66,0.81,0.22,65.14,200,32.2,405,31.24,14.6,8.7,0.8,7075
2.51,0.78,23.2,3.92,0.47,0.63,68.5,200,32.2,405,35.74,14.7,2.1,2.7,7076
2.22,0,53.33,2.22,0,1.11,41.11,0,1.4,405,73.33,17.5,0,2.1,7077
0,0,28.57,7.14,3.57,0,60.71,0,1.4,405,71.43,16.7,0,8.3,7078
3.35,2.15,34.45,5.5,0.48,0,54.07,0,1.4,405,49.28,7.5,5.9,0,7079
5.5,2.87,33.01,2.63,2.63,2.15,51.2,0,1.4,405,41.63,7,0,0.5,7080
2.34,4.01,32.22,4.51,2.17,1.5,53.26,0,1.4,405,47.91,10.3,16,0.3,7081
5.69,1.82,10.48,3.64,0.68,0.91,76.77,0,1.4,405,10.93,5.9,5.6,0.9,7082
4.87,5.11,37.23,5.35,1.22,1.46,44.77,0,1.4,405,49.64,7.9,11.1,0,7084
9.62,2.24,32.89,2.01,0.45,2.01,50.78,0,1.4,405,49.22,13,5.6,0.4,7085
1.77,0.15,89.38,2.06,1.62,0,5.01,0,1.4,405,89.53,10.1,20.3,0.2,7086
1.43,0.2,93.65,1.23,0.41,0,3.07,0,1.4,405,90.16,9.5,8.5,0.8,7087
1.92,0.77,41.38,4.98,1.15,0.38,49.43,0,1.4,405,39.46,14.6,0,1.1,7088
0.74,1.48,37.41,10,0.74,0.74,48.89,0,1.4,405,50,13.9,0,0,7089
0.68,0,9.22,11.95,0,0,78.16,0,1.4,405,29.01,13.9,0,0,7091
3.41,0.72,70.2,0.72,0.54,0,24.42,0,1.4,405,72.71,12.6,14.4,1.1,7092
0,0,67.27,0,0,0,32.73,0,1.4,405,41.82,20,0,0,7093
0.44,0.44,69,6.55,0.87,0,22.71,0,1.4,405,78.17,10.2,16.7,0,7094
0.92,0.23,75.35,4.38,0.23,0.23,18.66,0,1.4,405,76.04,9.6,4.7,0,7095
1.19,0.3,69.05,2.98,0.3,0,26.19,0,1.4,405,63.1,4.1,0,0,7096
3.02,0,32.79,3.95,0.23,0,60,0,1.4,405,34.19,10.1,9.5,0.4,7097
2.4,0,76.27,1.33,0.53,0,19.47,0,1.4,405,77.6,14.2,0,0,7098
3.21,2.29,29.82,3.21,0.92,0.46,60.09,0,1.4,405,31.65,14.2,0,0,7099
2.93,0.54,53.86,1,0.39,0.15,41.13,109,29.8,250,49.38,10.8,12.9,0,7100
4.35,2.66,74.88,4.59,0.97,0,12.56,109,29.8,250,69.81,11.6,0,0.4,7101
3.85,2.02,86.44,0.2,2.23,0.2,5.06,109,29.8,250,86.23,11.4,11.1,0.5,7102
1.55,0.52,90.44,1.55,0,0.26,5.68,109,29.8,250,90.44,8.7,5.4,0.5,7103
14.83,2.14,24.77,7.19,0.76,0.31,50,109,29.8,250,21.25,9.2,1.2,1,7106
6.31,4.82,77.92,2.6,0.93,0.19,7.24,109,29.8,250,84.04,6.2,8.7,0,7107
2.23,0,92.18,0.84,1.12,0,3.63,109,29.8,250,89.66,17,15.1,0,7108
2.1,0.7,91.12,2.57,0.7,0.47,2.34,109,29.8,250,87.85,11,8.3,0,7109
3.94,0.62,24.9,7.68,0.83,0.62,61.41,109,29.8,250,24.9,10.3,7.6,0.9,7110
4.31,1.44,76.56,6.46,0.48,0.72,10.05,109,29.8,250,79.67,9.9,9.6,0,7113
6.54,1.76,78.15,1.85,1.07,0.1,10.54,35,12.9,46,65.37,15.1,3.6,0.4,7114
9.61,2.5,23.02,7.67,0.56,0.56,56.08,92,26,468,16.84,9,11.3,1.5,7115
4.1,1.64,84.97,0.55,1.09,0.55,7.1,92,26,468,84.43,20.2,3.7,1.2,7116
7.13,1.23,78.38,2.95,1.97,0.49,7.86,92,26,468,80.34,12.9,1.9,0,7117
5.36,3.08,44.09,5.6,0.92,0.62,40.33,87,5.5,96,31.96,13.4,1.1,1.4,7121
7.15,2.5,61.07,3.79,1.12,1.55,22.83,47,18.8,90,55.56,13.3,0,0.2,7123
2.72,1.7,53.74,8.84,3.06,0.68,29.25,0,18.8,90,48.3,22.3,5.8,1.3,7124
9.36,1.87,20.81,8.59,0.77,0.11,58.48,0,18.8,90,16.08,9.9,1.5,1.2,7125
5.48,1.46,37.27,7.34,0.4,0.3,47.74,115,13,205,30.73,13,4.9,2.2,7126
5.82,2.47,50.36,5.68,1.16,0.58,33.92,115,13,205,45.12,17.9,0,1.1,7127
3.16,1.58,45.19,5.27,1.05,0.92,42.82,115,13,205,41.63,16.5,5.5,1.6,7128
0.93,0.46,19.72,10.67,0.46,0.23,67.52,115,13,205,23.43,8.1,8,0.9,7129
1.56,0.94,19.69,8.44,0,0,69.38,115,13,205,16.88,14.1,0,0.6,7130
0.64,1.91,49.68,7.64,0,0,40.13,115,13,205,53.5,20.1,0,0,7131
6.37,0.85,22.51,7.86,0,0,62.42,115,13,205,13.8,6.3,0,1.5,7132
7.34,1.38,27.06,11.7,0.23,0.23,52.06,115,13,205,18.12,6.9,0,2.1,7133
0.85,0,17.87,2.98,0.85,0.43,77.02,115,13,205,18.3,12.3,0,1.7,7134
2.61,0.87,43.36,3.49,1.09,0,48.58,115,13,205,35.73,18.3,0,1.3,7135
1.57,0.09,71.97,0.65,0.28,0,25.44,115,13,205,47.55,7.3,0,1.6,7136
1.27,0.42,44.51,6.12,0.84,0.21,46.62,115,13,205,43.04,13.9,0,0.9,7137
2.75,1.29,41.76,1.05,1.29,0.76,51.11,250,17.5,330,29.32,10.8,3,1.8,7139
2.43,1.06,41.06,1.06,1.8,0.42,52.17,250,17.5,330,36.51,16.2,2.6,2.1,7140
10.83,1.78,74.25,5.86,1.6,0,5.68,250,17.5,330,78.86,10.6,12,0.4,7141
6.64,2.87,54.94,2.15,1.62,0.36,31.42,250,17.5,330,61.22,7,6,0.4,7142
7.74,4.84,63.83,0,0.77,0,22.82,250,17.5,330,71.76,12.7,12.1,0,7143
0,0,32.96,2.79,0,0,64.25,250,17.5,330,27.93,12.6,0,1.1,7144
3.61,1.41,16.73,2.99,0.39,0.24,74.63,197,23.1,331,16.18,11.3,2.7,2.1,7145
1.88,1.2,24.44,1.03,1.37,0.17,69.91,61,18.4,109,32.31,11.6,1.7,2.1,7146
0,2.2,24.18,2.2,2.2,2.2,67.03,0,18.4,109,41.76,15.1,0,0,7148
4.35,0,4.35,21.74,4.35,0,65.22,0,18.4,109,60.87,12.9,50,0,7150
0,0,15,5,0,0,80,4,50,109,55,0,0,0,7151
0,0.57,15.52,4.6,0,0,79.31,4,50,109,41.95,9.4,0,0,7152
0,0,15.82,3.16,1.27,0,79.75,62,32.3,9,32.28,8.7,0,1.6,7153
0,0,16.67,0,0,0,83.33,0,32.3,9,66.67,0,0,0,7157
2.05,0,13.01,7.53,3.42,0,73.97,0,32.3,9,54.11,6,20,0,7160
0,0,0,12.5,0,0,87.5,0,32.3,9,68.75,0,0,0,7161
0,2.27,15.91,15.45,0,0,66.36,0,32.3,9,55,7.9,20.8,0,7162
1.19,0,45.24,5.95,4.76,0,42.86,4,0,9,60.71,5.3,13.3,0,7163
0,0,60,0,0,0,40,0,0,9,60.71,0,0,0,7164
0.49,0,49.03,0.97,2.43,0,47.09,0,0,9,77.67,7.4,25,0,7166
0,0,21.74,19.57,4.35,0,54.35,0,0,9,89.13,0,0,0,7167
0,5.97,14.93,10.45,1.49,0,67.16,10,0,9,79.1,8.1,0,0,7168
0,0,22.47,15.73,2.25,0,59.55,10,0,9,93.26,9.9,0,2.8,7169
0,0,0,25,25,0,50,0,0,9,100,66.7,0,0,7173
0,0,5.88,5.88,0,0,88.24,0,0,9,82.35,0,0,28.6,7176
0,4.88,12.2,7.32,17.07,0,58.54,0,0,9,75.61,0,0,0,7177
0,1.66,7.73,5.52,3.87,0,81.22,0,0,9,59.12,8,0,1.1,7178
0,0,10.83,12.5,31.67,0,45,0,0,9,79.17,15.2,0,0,7179
0,0,3.64,25.45,3.64,0,67.27,0,0,9,90.91,8,0,4,7180
0,0,16.13,3.23,58.06,0,22.58,0,0,9,12.9,0,0,24.1,7181
0,0,16.67,27.78,11.11,0,44.44,0,0,9,83.33,0,0,0,7182
0,0,0,33.33,16.67,0,50,0,0,9,0,0,0,0,7183
0,0,13.21,20.75,0,0,66.04,0,0,9,81.13,9.1,20,2.6,7184
0.53,0.53,13.83,44.68,5.85,2.13,32.45,0,0,9,65.96,0,0,0,7185
1.69,4.22,8.44,0.84,0,1.27,83.54,0,0,9,41.77,3.1,0,0,7186
2.69,2.36,14.14,4.38,2.02,0.67,73.74,0,0,9,44.44,6.2,0,0.6,7187
0,6.25,15.63,15.63,12.5,3.13,46.88,0,0,9,81.25,0,0,0,7190
0,0,17.74,0,45.16,1.61,35.48,0,0,9,45.16,22.4,12.8,2.6,7191
0,0,13.64,4.55,9.09,0,72.73,0,5,9,77.27,0,0,0,7192
0,0,8.33,25,0,0,66.67,0,5,9,75,0,40,0,7193
3.21,2.33,13.12,7.87,1.75,0.87,70.85,25,14.2,48,34.69,5.2,0,2.2,7194
8.39,7.74,18.71,4.52,1.29,0.65,58.71,17,9.8,2,63.23,9,17.4,0,7195
5.81,6.64,28.22,7.47,3.32,0,48.55,17,9.8,2,89.63,5.1,0,0.7,7196
0,0,11.36,11.36,9.09,0,68.18,17,9.8,2,86.36,0,0,0,7197
2.5,0.91,13.41,3.18,17.73,0.23,62.05,17,9.8,2,66.59,10.5,16.7,0.4,7198
1.73,0.58,16.76,5.39,17.34,0,58.19,17,9.8,2,64.16,6.6,0,1.8,7200
0,0,11.11,14.81,18.52,0,55.56,0,9.8,2,66.67,0,0,0,7201
1.63,0.33,15.93,8.29,5.69,0,68.13,97,7.5,23,46.67,8.6,6.7,2.3,7202
2.72,2.17,77.17,1.09,2.17,0,14.67,96,7.5,23,77.72,13.5,14.3,2.4,7203
3.63,1.53,86.75,0.84,0.14,0.28,6.83,96,7.5,23,85.63,14.4,1.6,2.9,7204
1.65,1.65,86.16,0,0.66,1.32,8.57,96,7.5,23,92.09,11.6,0,0.7,7205
6.67,1.96,69.85,0.92,0.69,1.27,18.64,72,18.6,150,77.39,8.6,5.2,1.5,7206
3.08,1.54,84.1,0,0.51,0.34,10.43,72,18.6,150,92.48,16.2,7.4,0.7,7207
3.27,1.93,66.12,1.19,0.89,0.89,25.71,72,18.6,150,83.36,10.9,3.3,1.8,7208
3.39,2.5,76.29,1.33,1.03,1.18,14.29,72,18.6,150,88.22,9.8,6.9,2.3,7209
5.28,1.96,71.64,1.21,0.3,0.45,19.16,72,18.6,150,74.36,14.1,3.6,1,7210
10.36,1.26,69.54,1.88,0.16,1.26,15.54,72,18.6,150,76.45,10.8,0,1.5,7211
1.57,0.45,84.53,0.22,0.22,0.45,12.56,72,18.6,150,89.91,11.3,4.8,0.8,7212
2.79,3.1,77.71,0.15,0.77,0.31,15.17,72,18.6,150,92.26,14.7,6.7,0.9,7213
0,0.24,70.29,2.17,0,0,27.29,72,18.6,150,83.57,11.5,4.7,0,7214
0,0,69.85,0.5,0,0,29.65,72,18.6,150,80.9,9.4,0,0.9,7215
3.17,2.65,28.57,8.47,0.53,0.53,56.08,0,0.6,150,40.74,8.5,8.7,0,7216
3.17,2.65,28.57,8.47,0.53,0.53,56.08,0,0.6,150,40.74,9.1,0,0,7217
0,0.74,44.61,1.86,0.37,0.37,52.04,55,24.3,28,52.79,8,0,1.9,7218
0.42,0.42,42.44,4.62,0,0,52.1,55,24.3,28,57.98,14.5,7.3,1.3,7219
3.25,7.07,61.38,4.4,0.76,1.15,21.99,55,24.3,28,91.4,13.6,0,0.4,7220
0.5,1.49,75.5,3.96,0.25,0.25,18.07,55,24.3,28,85.89,12.9,0,0.3,7221
5.95,5.57,60.46,5.76,0.19,1.73,20.35,55,24.3,28,79.85,9.1,0,0,7222
6.78,2.71,45.16,5.04,0.78,0.39,39.15,55,24.3,28,77.71,17,8,0.8,7223
4.17,5,62.29,3.54,0.42,0.42,24.17,55,24.3,28,71.04,10.1,0,0.5,7224
0,0,36.36,0,9.09,0,54.55,55,24.3,28,18.18,7.8,0,0,7226
5.14,3.93,21.15,1.51,1.51,0.6,66.16,0,6.2,28,39.88,5.8,0,0.7,7227
3.33,1.85,45.93,4.32,0,0.12,44.44,0,6.2,28,54.69,5.2,3,0.7,7228
0.99,0.99,32.24,6.91,0.66,0.33,57.89,0,6.2,28,45.07,12.5,0,1.3,7229
0,3.45,48.28,0,0,0,48.28,0,6.2,28,75.86,0,0,5.1,7230
0.86,0,59.69,0.51,0,0,38.94,0,6.2,28,63.81,9.9,0,0,7231
0.84,0.14,49.3,1.26,0.42,0,48.03,54,12,60,40.03,6.7,6.1,0.3,7232
0.83,0,56.64,1.04,0.41,0,41.08,54,12,60,56.43,7,14,0.9,7233
1.79,0.3,18.75,2.68,0.6,0.6,75.3,4,0,60,25.3,1.2,2.9,1.2,7234
3.25,0,79.73,1.34,0,0,15.68,4,0,60,92.16,9.9,0,0,7235
0,1.1,14.29,13.19,0,0,71.43,4,0,60,26.37,6.2,50,0,7236
1.59,4.76,53.7,10.85,0.26,0,28.84,4,0,60,80.95,15.7,10.5,0.5,7238
5.8,0.83,81.22,5.25,0.55,0.28,6.08,4,0,60,96.69,7.9,0,0,7239
