Asian,"Black, non-Hispanic",Hispanic,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,"White, non-Hispanic",actSatNumberParticipation,apCourseParticipation,apCoursePassed,freeAndReducedPriceLunch,gsID,idea,percentTeachersInFirstSecondYear,plan504
0.0,0.0,20.55,6.85,3.2,0.0,69.41,0.0,7.8,24.0,73.52,1055.0,13.0,19.0,1.8
3.77,0.0,22.26,9.06,3.02,1.13,60.75,0.0,7.8,24.0,61.13,1058.0,8.6,0.0,0.0
3.52,1.01,22.11,7.54,10.05,0.5,55.28,0.0,7.8,24.0,60.8,1059.0,17.0,9.0,2.3
0.9,0.45,14.86,9.91,3.6,0.45,69.82,0.0,7.8,24.0,63.96,1060.0,17.0,0.0,2.9
0.0,2.7,13.51,18.92,5.41,0.0,59.46,0.0,7.8,24.0,27.03,1061.0,0.0,0.0,0.0
1.25,2.5,15.0,2.5,0.0,3.75,75.0,0.0,7.8,24.0,51.25,1063.0,0.0,0.0,0.0
7.69,0.0,7.69,0.0,15.38,0.0,69.23,0.0,11.1,24.0,53.85,1065.0,0.0,0.0,0.0
0.72,0.72,11.87,7.91,0.36,0.36,78.06,0.0,11.1,24.0,52.88,1066.0,7.3,18.2,0.0
2.04,2.04,13.78,3.06,4.08,0.0,75.0,12.0,1.4,24.0,39.8,1067.0,0.0,0.0,1.4
0.0,0.0,7.69,6.41,2.56,0.0,83.33,12.0,1.4,24.0,34.62,1068.0,0.0,66.7,0.0
0.0,0.56,7.34,12.99,6.78,0.0,72.32,12.0,1.4,24.0,58.19,1069.0,5.7,12.5,7.5
0.0,0.82,98.21,0.16,0.0,0.0,0.82,12.0,1.4,24.0,92.01,1070.0,4.4,4.2,2.4
0.0,0.8,96.8,0.0,0.0,0.0,2.4,12.0,1.4,24.0,90.8,1071.0,6.7,0.0,1.9
0.51,0.76,93.4,0.38,0.0,0.0,4.95,12.0,1.4,24.0,75.89,1072.0,4.5,11.0,3.3
0.95,1.12,88.4,0.95,0.06,0.0,8.52,198.0,13.8,166.0,72.9,1073.0,6.8,3.0,3.4
0.0,0.56,94.38,0.0,0.0,0.0,5.06,0.0,13.8,166.0,81.46,1074.0,12.1,0.0,7.9
0.69,1.43,93.33,0.26,0.21,0.05,4.02,368.0,14.9,157.0,75.33,1075.0,8.2,6.0,0.6
0.0,0.71,93.62,0.0,0.71,0.0,4.96,0.0,0.7,157.0,86.52,1076.0,8.8,1.8,1.2
1.84,0.63,92.15,0.15,0.1,0.1,5.04,229.0,22.3,295.0,71.45,1077.0,7.4,2.3,0.5
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,295.0,88.3,1078.0,4.8,8.3,0.0
0.3,0.0,99.24,0.1,0.0,0.0,0.36,119.0,18.1,286.0,82.64,1079.0,5.8,6.6,0.2
0.39,0.0,99.42,0.0,0.0,0.0,0.19,119.0,18.1,286.0,87.96,1080.0,5.4,0.0,0.0
0.0,0.17,98.98,0.0,0.17,0.0,0.68,119.0,18.1,286.0,85.57,1082.0,6.0,0.0,0.5
0.14,0.0,99.32,0.0,0.14,0.0,0.41,119.0,18.1,286.0,83.9,1083.0,4.5,0.0,0.4
0.68,0.0,99.15,0.17,0.0,0.0,0.0,119.0,18.1,286.0,85.18,1084.0,8.8,0.0,0.3
0.0,0.19,99.62,0.0,0.0,0.0,0.19,119.0,18.1,286.0,89.25,1085.0,10.5,0.0,2.1
0.0,0.0,99.74,0.0,0.0,0.0,0.26,0.0,18.1,286.0,91.17,1086.0,8.9,8.8,0.3
0.3,0.0,99.4,0.0,0.0,0.0,0.3,0.0,18.1,286.0,92.39,1087.0,6.8,0.0,0.4
0.27,2.97,86.49,0.81,0.0,0.0,9.46,39.0,22.9,22.0,77.3,1088.0,7.6,10.3,2.9
0.6,3.3,90.99,0.6,0.0,0.0,4.5,39.0,22.9,22.0,82.88,1089.0,4.4,10.5,1.1
1.15,0.0,79.31,3.45,0.0,0.0,16.09,39.0,22.9,22.0,93.1,1091.0,4.2,0.0,0.0
0.63,1.67,87.66,1.46,0.21,0.0,8.37,39.0,22.9,22.0,65.69,1092.0,5.6,0.0,0.4
1.11,1.11,91.41,3.88,0.28,0.0,2.22,39.0,22.9,22.0,84.21,1093.0,11.7,0.0,0.5
0.39,0.77,95.74,0.58,0.0,0.0,2.51,39.0,22.9,22.0,77.56,1094.0,9.2,0.0,0.4
0.75,0.75,94.74,1.5,0.19,0.0,2.07,39.0,22.9,22.0,78.38,1095.0,7.3,0.0,0.5
0.0,1.61,95.97,0.27,0.0,0.27,1.88,39.0,22.9,22.0,90.05,1096.0,10.3,5.3,1.0
0.0,0.69,98.4,0.23,0.0,0.0,0.69,39.0,22.9,22.0,88.56,1097.0,6.9,0.0,0.5
0.0,2.72,95.11,0.27,0.27,0.0,1.63,39.0,22.9,22.0,94.57,1098.0,7.4,0.0,0.5
0.49,0.73,97.08,0.24,0.0,0.0,1.46,39.0,22.9,22.0,90.02,1099.0,7.8,6.2,0.4
1.61,0.69,90.14,1.38,0.0,0.0,6.19,39.0,22.9,22.0,70.18,1100.0,10.4,6.2,0.4
0.0,2.67,95.63,0.0,0.0,0.0,1.7,39.0,22.9,22.0,92.48,1101.0,9.2,0.0,0.4
0.3,1.22,94.98,0.46,0.0,0.0,3.04,39.0,22.9,22.0,80.7,1102.0,10.1,0.0,0.5
0.0,0.33,99.01,0.16,0.0,0.0,0.49,39.0,22.9,22.0,89.57,1103.0,8.4,5.4,0.6
0.18,0.0,93.14,0.36,0.0,0.0,6.32,39.0,22.9,22.0,72.38,1104.0,6.8,0.0,0.4
0.19,0.38,82.58,2.08,0.19,0.19,14.39,4.0,17.4,23.0,60.98,1105.0,8.7,4.6,0.4
0.35,0.0,94.74,0.7,0.0,0.0,4.21,4.0,17.4,23.0,78.25,1106.0,10.5,0.0,1.3
0.0,0.56,71.91,1.12,0.0,0.0,26.4,4.0,17.4,23.0,58.43,1107.0,9.3,0.0,2.2
5.88,0.0,94.12,0.0,0.0,0.0,0.0,4.0,17.4,23.0,70.59,1108.0,0.0,0.0,0.0
0.88,1.38,85.07,0.79,0.0,0.0,11.89,4.0,17.4,23.0,56.78,1109.0,9.5,0.0,0.2
0.0,1.89,79.25,1.89,0.0,0.0,16.98,0.0,17.4,23.0,49.06,1110.0,13.6,0.0,0.0
2.39,1.71,79.61,0.43,0.26,0.0,15.61,0.0,16.9,67.0,44.88,1111.0,6.2,0.0,1.0
2.07,1.14,80.39,0.73,0.41,0.1,15.15,0.0,16.9,67.0,49.17,1113.0,9.1,0.0,0.4
2.42,0.0,38.71,0.81,0.0,0.0,58.06,0.0,16.9,67.0,6.45,1114.0,3.1,0.0,5.4
3.01,0.15,83.94,0.29,0.0,0.07,12.54,0.0,16.9,67.0,36.36,1115.0,7.9,11.2,0.3
0.0,1.53,86.27,0.0,0.22,0.22,11.76,0.0,16.9,67.0,73.86,1116.0,7.2,0.0,0.0
6.58,2.63,51.32,3.95,0.0,0.0,35.53,0.0,16.9,67.0,34.21,1117.0,4.3,0.0,0.0
0.89,1.48,89.91,2.08,0.0,0.0,5.64,0.0,16.9,67.0,93.18,1118.0,10.7,10.3,0.0
0.0,0.0,25.81,3.23,67.74,0.0,3.23,0.0,16.9,67.0,77.42,1119.0,13.3,0.0,0.0
0.0,1.14,45.01,6.27,45.3,0.0,2.28,0.0,16.9,67.0,97.15,1120.0,14.2,0.0,0.0
0.61,0.0,60.37,2.44,33.54,0.0,3.05,6.0,0.0,67.0,85.98,1121.0,9.5,0.0,2.7
0.0,0.56,45.25,3.91,46.93,0.0,3.35,6.0,0.0,67.0,91.62,1122.0,14.4,10.8,1.1
0.56,0.28,93.31,0.28,0.0,0.0,5.57,6.0,0.0,67.0,93.87,1123.0,6.7,7.4,0.0
0.0,0.0,22.56,9.77,45.11,0.0,22.56,6.0,0.0,67.0,80.45,1124.0,12.1,10.2,3.5
0.0,0.0,23.08,0.0,46.15,0.0,30.77,11.0,9.4,67.0,84.62,1125.0,0.0,0.0,3.9
0.0,5.88,17.65,0.0,11.76,0.0,64.71,0.0,9.4,67.0,82.35,1133.0,12.1,0.0,0.0
0.0,5.88,17.65,0.0,11.76,0.0,64.71,0.0,9.4,67.0,82.35,1134.0,0.0,0.0,0.0
1.73,0.43,51.52,5.63,13.85,0.0,26.84,0.0,9.4,67.0,58.01,1135.0,6.6,0.0,0.0
2.86,0.95,41.9,4.76,12.38,0.0,37.14,23.0,15.5,7.0,47.62,1136.0,12.4,0.0,0.0
0.0,0.0,33.96,5.66,15.09,0.0,45.28,23.0,15.5,7.0,49.06,1138.0,0.0,0.0,0.0
0.0,4.55,36.36,4.55,9.09,0.0,45.45,10.0,8.3,7.0,59.09,1139.0,0.0,0.0,0.0
0.75,1.49,14.93,5.22,2.24,0.75,74.63,10.0,8.3,7.0,27.61,1140.0,5.5,11.8,1.4
0.88,2.12,87.08,1.06,0.53,0.0,8.32,10.0,8.3,7.0,94.69,1141.0,6.4,3.7,1.2
1.59,3.64,82.05,0.91,1.59,0.0,10.23,10.0,8.3,7.0,94.32,1142.0,13.1,11.8,1.0
7.12,10.53,24.3,6.35,1.55,1.08,49.07,10.0,8.3,7.0,40.4,1143.0,10.2,0.0,4.0
0.35,2.08,47.22,3.47,36.11,0.0,10.76,10.0,8.3,7.0,59.38,1144.0,9.0,5.0,1.1
5.65,8.87,20.36,19.35,0.81,1.41,43.55,10.0,8.3,7.0,62.3,1145.0,8.3,0.0,4.1
2.17,0.36,80.8,2.54,6.88,0.0,7.25,10.0,8.3,7.0,84.42,1146.0,17.8,6.2,0.7
0.7,3.72,86.16,0.12,0.23,0.12,8.95,84.0,14.4,55.0,76.4,1147.0,7.4,9.8,0.2
0.67,3.02,91.28,0.34,0.17,0.0,4.53,84.0,14.4,55.0,79.03,1148.0,5.7,4.8,0.0
0.72,1.79,93.19,0.0,0.0,0.0,4.3,84.0,14.4,55.0,85.13,1149.0,0.7,8.3,0.0
0.0,4.0,92.0,0.0,0.0,0.0,4.0,0.0,14.4,55.0,88.0,1150.0,0.0,0.0,9.8
0.28,3.32,90.87,0.14,0.0,0.0,5.39,0.0,14.4,55.0,78.28,1151.0,9.0,6.7,0.6
0.38,3.27,91.54,0.19,0.0,0.0,4.62,0.0,14.4,55.0,78.65,1152.0,8.7,5.6,0.8
0.5,2.74,70.07,2.24,0.25,0.0,24.19,,,,44.89,1154.0,,,
0.54,5.92,75.04,0.72,0.9,0.0,16.88,,,,84.74,1155.0,13.6,7.4,1.8
3.35,3.67,84.03,1.12,0.0,0.16,7.67,,,,88.5,1156.0,10.3,21.2,1.2
1.94,10.54,78.49,2.37,0.0,0.65,6.02,,,,98.06,1157.0,10.8,16.4,0.8
1.1,2.75,66.57,4.4,0.96,0.0,24.21,,,,75.52,1158.0,9.6,16.5,1.5
0.44,2.0,80.93,2.66,0.22,0.0,13.75,,,,90.47,1159.0,10.4,29.5,2.5
1.58,4.75,79.93,2.46,0.0,0.0,11.27,,,,94.19,1160.0,11.5,4.1,2.0
0.19,4.26,70.79,5.03,1.35,0.19,18.18,,,,79.3,1161.0,9.4,16.4,0.8
3.54,5.13,66.37,0.71,0.71,0.0,23.54,,,,73.81,1162.0,10.9,3.7,1.7
3.57,3.57,57.14,0.0,0.0,0.0,35.71,0.0,,,67.86,1163.0,0.0,0.0,2.7
0.54,5.68,62.77,0.41,0.54,0.2,29.86,136.0,8.3,88.0,62.36,1164.0,9.1,1.7,0.5
4.13,5.8,63.12,1.74,0.51,0.07,24.64,142.0,13.4,106.0,56.96,1165.0,7.9,3.7,0.7
0.0,6.9,75.86,0.0,1.72,0.0,15.52,0.0,13.4,106.0,74.14,1166.0,5.0,0.0,0.9
0.0,0.8,40.0,4.8,0.0,0.0,54.4,0.0,13.4,106.0,36.8,1167.0,6.4,15.4,1.3
1.01,0.38,36.96,2.41,0.0,0.0,59.24,0.0,13.4,106.0,31.9,1168.0,8.2,3.0,3.1
1.89,1.35,60.54,0.81,0.0,0.0,35.41,0.0,13.4,106.0,72.43,1169.0,11.5,0.0,0.9
2.99,7.97,81.73,2.33,0.0,0.0,4.98,0.0,13.4,106.0,93.36,1171.0,7.1,23.5,0.6
4.81,4.65,62.48,5.74,0.93,0.31,21.09,0.0,13.4,106.0,60.78,1172.0,6.4,2.0,0.3
2.85,5.2,68.62,3.02,0.67,0.34,19.3,0.0,13.4,106.0,70.81,1173.0,9.5,2.0,0.6
4.98,5.33,67.87,2.58,0.17,0.34,18.73,0.0,13.4,106.0,68.04,1174.0,10.5,6.5,0.3
4.06,3.14,63.28,5.35,0.37,0.55,23.25,0.0,13.4,106.0,70.48,1175.0,11.2,4.9,0.8
2.67,5.33,66.67,0.0,9.33,0.0,16.0,0.0,1.3,106.0,76.0,1176.0,6.7,30.6,13.5
6.9,6.49,54.81,1.28,3.73,0.61,26.18,186.0,18.6,202.0,51.64,1177.0,10.4,7.3,0.2
7.94,5.48,40.83,1.51,0.57,0.76,42.91,186.0,18.6,202.0,36.29,1179.0,3.9,0.0,1.2
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18.6,202.0,36.29,1180.0,0.0,0.0,0.0
0.37,0.0,97.13,0.12,0.12,0.0,2.25,0.0,18.6,202.0,92.01,1181.0,6.4,9.7,0.0
0.31,0.0,96.73,0.0,0.0,0.0,2.96,76.0,18.8,52.0,88.01,1182.0,9.8,27.6,0.0
0.0,0.0,98.61,0.0,0.0,0.0,1.39,76.0,18.8,52.0,93.06,1183.0,6.5,0.0,0.0
0.64,0.0,96.81,0.0,0.0,0.0,2.56,76.0,18.8,52.0,90.1,1184.0,7.8,18.4,0.0
0.0,3.45,93.1,0.0,0.0,0.0,3.45,0.0,18.8,52.0,86.21,1185.0,0.0,0.0,0.0
0.13,0.8,96.13,0.13,0.13,0.0,2.67,0.0,18.8,52.0,94.39,1186.0,0.0,0.0,0.0
0.15,0.45,96.99,0.0,0.3,0.0,2.11,0.0,18.8,52.0,94.43,1187.0,99.7,5.7,0.0
0.37,0.12,95.8,0.12,0.37,0.0,3.21,0.0,18.8,52.0,92.84,1188.0,99.4,0.0,0.0
0.92,8.82,88.82,0.26,0.0,0.0,1.18,0.0,18.8,52.0,97.24,1189.0,5.3,5.4,0.5
5.0,3.23,59.68,3.39,0.16,0.16,28.39,0.0,18.8,52.0,41.45,1190.0,9.8,8.9,0.3
2.73,6.23,72.73,0.65,0.78,0.39,16.49,0.0,18.8,52.0,74.42,1191.0,7.0,12.1,1.1
0.34,4.47,89.22,0.69,0.11,0.0,5.16,0.0,18.8,52.0,95.07,1192.0,6.5,0.0,0.2
0.0,7.34,86.95,0.49,0.0,0.0,5.22,0.0,18.8,52.0,83.85,1193.0,8.4,4.5,0.6
1.52,12.51,73.12,1.41,0.33,0.33,10.77,0.0,18.8,52.0,85.85,1194.0,7.6,15.6,0.5
3.25,8.44,42.86,4.22,0.0,0.0,41.23,0.0,18.8,52.0,16.88,1195.0,6.9,0.0,7.6
4.33,5.67,67.33,3.0,0.67,0.17,18.83,0.0,18.8,52.0,75.17,1196.0,16.9,6.2,1.0
2.64,20.39,65.46,2.22,0.83,0.0,8.46,0.0,18.8,52.0,90.01,1197.0,8.5,9.7,0.5
0.46,6.56,81.98,1.68,1.07,0.15,8.09,0.0,18.8,52.0,91.45,1198.0,11.0,0.0,2.7
1.59,8.93,58.93,5.56,1.39,0.0,23.61,0.0,18.8,52.0,67.86,1199.0,8.1,5.0,2.3
0.35,12.34,83.7,0.81,0.12,0.0,2.68,0.0,18.8,52.0,97.32,1200.0,4.3,2.5,0.0
0.52,1.78,92.35,2.62,0.21,0.0,2.52,0.0,18.8,52.0,93.08,1201.0,5.0,5.1,1.4
1.76,2.65,75.31,1.41,0.53,0.0,18.34,0.0,18.8,52.0,78.84,1202.0,9.9,8.7,0.4
1.37,13.87,62.89,4.49,0.98,0.2,16.21,0.0,18.8,52.0,87.7,1203.0,12.4,10.0,0.8
0.89,28.34,56.15,3.03,1.07,0.0,10.52,0.0,18.8,52.0,97.86,1204.0,7.8,4.3,2.0
0.71,3.71,82.17,1.43,0.57,0.43,10.98,0.0,18.8,52.0,84.31,1205.0,9.4,2.9,0.5
0.43,6.52,84.35,1.3,0.87,0.0,6.52,0.0,18.8,52.0,99.13,1206.0,6.2,0.0,1.8
0.71,11.75,79.32,1.06,0.82,0.0,6.35,0.0,18.8,52.0,95.06,1207.0,9.1,15.6,3.1
0.68,2.82,91.32,0.9,0.56,0.0,3.72,0.0,18.8,52.0,96.51,1208.0,6.1,5.3,2.3
1.61,20.62,71.68,2.73,0.0,0.12,3.23,0.0,18.8,52.0,94.29,1209.0,10.4,8.9,0.5
0.81,1.51,90.69,0.23,0.47,0.0,6.29,0.0,18.8,52.0,94.06,1210.0,6.6,0.0,1.2
0.59,24.19,60.26,3.37,0.88,0.0,10.7,0.0,18.8,52.0,93.11,1211.0,6.2,9.4,1.5
1.82,3.52,73.57,2.08,1.04,0.52,17.45,0.0,18.8,52.0,76.56,1212.0,10.9,3.3,0.6
0.47,4.48,85.16,0.71,1.06,0.0,8.13,0.0,18.8,52.0,92.93,1213.0,7.8,2.6,0.2
0.58,11.59,80.29,1.16,0.29,0.0,6.09,0.0,18.8,52.0,93.33,1214.0,4.5,9.1,0.6
0.82,9.88,82.72,0.96,0.14,0.0,5.49,0.0,18.8,52.0,95.2,1215.0,6.9,17.2,0.0
2.36,8.78,71.28,2.36,0.34,0.34,14.53,0.0,18.8,52.0,89.86,1216.0,12.1,0.0,0.0
0.15,3.3,88.74,1.35,0.15,0.0,6.31,0.0,18.8,52.0,94.29,1217.0,6.0,6.7,1.0
1.99,11.5,72.57,3.54,0.0,0.0,10.4,0.0,18.8,52.0,91.37,1219.0,14.7,0.0,0.9
1.08,8.14,85.53,0.81,0.54,0.18,3.71,0.0,18.8,52.0,97.2,1220.0,8.1,11.8,0.2
0.57,4.01,91.63,0.57,0.23,0.11,2.87,0.0,18.8,52.0,95.99,1221.0,9.9,6.2,1.7
0.97,5.89,84.06,0.68,0.48,0.39,7.54,0.0,18.8,52.0,92.17,1222.0,10.3,10.6,0.5
1.35,8.2,61.35,2.7,1.01,0.22,25.17,0.0,18.8,52.0,72.25,1223.0,5.9,2.1,1.4
0.31,2.44,91.05,0.31,0.51,0.2,5.19,0.0,18.8,52.0,86.78,1224.0,7.0,5.1,1.4
0.77,5.56,85.49,1.39,0.46,0.0,6.33,0.0,18.8,52.0,89.81,1225.0,9.6,8.0,0.6
0.62,8.52,86.54,0.62,0.37,0.12,3.21,0.0,18.8,52.0,95.93,1226.0,11.0,2.6,1.3
1.23,10.68,80.27,1.78,0.14,0.0,5.89,0.0,18.8,52.0,94.79,1227.0,6.6,0.0,1.1
0.85,5.53,88.94,0.64,0.43,0.0,3.62,0.0,18.8,52.0,98.3,1228.0,6.9,0.0,1.1
0.0,3.1,37.86,9.76,0.48,0.0,48.81,0.0,18.8,52.0,94.05,1229.0,11.7,0.0,0.0
0.3,2.7,40.24,4.5,1.5,0.3,50.45,0.0,18.8,52.0,87.69,1230.0,8.5,0.0,0.0
0.0,1.45,31.35,5.63,0.0,0.0,61.58,0.0,18.8,52.0,94.53,1231.0,7.2,0.0,0.7
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18.8,52.0,77.78,1232.0,0.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,18.8,52.0,100.0,1233.0,0.0,0.0,0.0
0.79,0.79,89.45,0.26,0.26,0.0,8.44,0.0,18.8,52.0,94.72,1234.0,12.7,9.3,0.0
0.0,1.89,7.55,3.77,3.77,0.0,83.02,0.0,18.8,52.0,79.25,1236.0,12.7,40.0,3.2
0.94,0.0,95.31,0.0,0.0,0.0,3.76,0.0,18.8,52.0,97.18,1237.0,9.2,0.0,0.0
16.49,0.13,80.99,0.44,0.19,0.13,1.64,104.0,19.2,178.0,87.79,1238.0,4.8,6.6,0.2
3.36,1.34,93.29,0.67,0.0,0.0,1.34,0.0,19.2,178.0,80.54,1239.0,8.9,21.1,1.3
8.82,0.0,90.05,0.23,0.23,0.68,0.0,0.0,19.2,178.0,85.29,1240.0,5.1,18.8,0.0
7.59,0.29,90.97,0.29,0.14,0.0,0.72,0.0,19.2,178.0,91.12,1241.0,8.1,15.2,0.3
11.32,0.44,85.92,0.58,0.15,0.0,1.6,0.0,19.2,178.0,86.79,1242.0,8.1,15.6,0.3
2.63,0.18,95.8,0.18,0.35,0.0,0.88,0.0,19.2,178.0,91.42,1243.0,9.3,23.3,0.0
6.91,0.0,92.0,0.55,0.0,0.0,0.55,0.0,19.2,178.0,88.18,1244.0,8.4,17.1,0.0
6.19,0.65,91.86,0.16,0.16,0.33,0.65,0.0,19.2,178.0,86.16,1245.0,6.4,0.0,0.0
9.66,0.8,86.32,0.6,0.0,0.0,2.62,0.0,19.2,178.0,86.52,1246.0,4.9,37.0,0.0
0.83,2.29,84.58,0.83,0.63,0.0,10.83,0.0,19.2,178.0,95.21,1248.0,7.9,8.0,5.2
0.51,3.03,79.63,1.68,1.01,0.0,14.14,0.0,19.2,178.0,91.58,1249.0,4.9,24.2,2.9
0.0,1.02,10.2,2.04,0.51,0.0,86.22,0.0,19.2,178.0,58.16,1250.0,0.0,0.0,0.0
0.46,0.46,34.86,7.8,2.29,0.46,53.67,0.0,19.2,178.0,63.76,1251.0,8.3,0.0,0.0
1.4,0.35,34.62,8.39,0.7,0.35,54.2,43.0,6.9,4.0,56.29,1252.0,8.2,0.0,0.6
0.38,0.38,33.08,5.77,3.08,0.0,57.31,43.0,6.9,4.0,66.15,1253.0,17.9,0.0,0.0
1.04,2.07,90.83,2.22,0.15,0.0,3.7,43.0,6.9,4.0,97.19,1254.0,5.0,10.3,0.0
5.53,1.53,40.27,3.44,0.19,0.19,48.85,43.0,6.9,4.0,45.42,1255.0,12.7,0.0,1.8
5.55,2.38,32.96,4.87,0.68,0.11,53.45,43.0,6.9,4.0,38.39,1256.0,10.4,2.6,0.8
6.52,2.22,36.77,2.35,1.3,0.26,50.59,43.0,6.9,4.0,45.63,1257.0,6.5,0.0,0.9
5.2,2.38,40.71,4.75,0.59,0.15,46.21,43.0,6.9,4.0,39.23,1258.0,9.4,13.6,1.3
0.77,5.9,44.36,5.64,0.51,0.0,42.82,43.0,6.9,4.0,46.92,1259.0,5.3,0.0,1.1
1.31,0.0,84.97,0.0,0.0,0.0,13.73,43.0,6.9,4.0,75.16,1260.0,0.0,0.0,0.0
0.59,1.96,91.18,0.59,0.0,0.0,5.69,43.0,6.9,4.0,92.35,1261.0,7.7,5.0,0.4
3.1,10.34,80.57,0.57,0.34,0.0,5.06,43.0,6.9,4.0,92.18,1262.0,7.5,5.3,0.2
1.24,8.93,79.03,2.61,0.5,0.0,7.69,43.0,6.9,4.0,89.33,1263.0,8.6,0.0,0.0
2.65,5.95,83.74,2.27,0.85,0.0,4.54,43.0,6.9,4.0,87.9,1266.0,7.6,0.0,0.2
0.66,10.51,82.52,0.66,0.11,0.11,5.42,43.0,6.9,4.0,89.05,1267.0,8.2,2.9,0.0
1.62,11.78,80.85,1.77,0.15,0.0,3.83,43.0,6.9,4.0,96.47,1268.0,6.6,0.0,0.0
3.41,9.8,74.86,1.85,0.85,0.0,9.23,43.0,6.9,4.0,91.19,1269.0,4.0,0.0,0.3
4.03,2.42,16.13,0.81,2.42,0.0,74.19,43.0,6.9,4.0,70.97,1270.0,4.3,0.0,0.0
0.73,1.46,16.83,0.49,3.17,0.0,77.32,43.0,6.9,4.0,83.17,1271.0,10.2,0.0,2.0
0.24,0.24,94.59,2.43,0.08,0.0,2.43,262.0,11.3,122.0,87.74,1273.0,6.2,5.0,0.1
2.15,13.44,60.68,3.97,0.67,0.14,18.96,220.0,16.1,372.0,67.71,1274.0,8.6,4.2,1.0
4.87,2.41,30.97,2.66,0.95,0.2,57.93,223.0,21.5,341.0,24.2,1275.0,6.1,4.4,0.7
0.0,2.38,94.05,0.0,0.0,0.0,3.57,0.0,21.5,341.0,85.71,1276.0,0.0,0.0,0.0
0.9,4.83,85.43,0.5,0.9,0.18,7.26,187.0,0.5,341.0,82.36,1277.0,8.6,3.1,0.2
0.45,3.11,86.77,1.1,0.6,0.2,7.77,178.0,0.0,341.0,83.97,1278.0,9.7,4.7,0.1
3.52,5.76,68.35,1.73,1.12,0.15,19.37,207.0,15.5,171.0,63.56,1279.0,10.0,10.7,0.7
0.86,1.51,12.31,4.32,3.67,0.0,77.32,46.0,3.2,10.0,65.44,1280.0,12.2,7.7,0.0
0.98,3.18,27.43,2.75,1.22,0.18,64.26,161.0,11.6,46.0,75.93,1281.0,0.0,2.5,9.4
0.0,0.0,99.1,0.0,0.0,0.0,0.9,0.0,1.0,46.0,86.49,1282.0,0.0,0.0,0.0
8.31,9.65,66.97,0.92,0.21,0.17,13.76,263.0,11.3,110.0,70.12,1283.0,7.2,2.4,0.0
2.42,9.79,80.06,1.31,0.66,0.15,5.6,249.0,12.3,86.0,92.38,1284.0,8.9,5.2,0.2
0.61,0.4,90.38,0.74,0.13,0.07,7.67,119.0,11.0,60.0,79.81,1285.0,7.8,6.2,0.0
17.96,6.64,39.15,4.17,0.71,0.09,31.28,429.0,23.7,492.0,32.56,1286.0,6.3,2.5,1.1
0.41,16.8,73.36,2.46,0.41,0.0,6.56,0.0,23.7,492.0,86.89,1288.0,5.3,0.0,0.8
0.68,5.1,43.54,4.08,1.02,0.34,45.24,0.0,0.4,492.0,63.27,1290.0,3.8,0.0,1.5
3.16,13.52,65.56,4.19,0.59,0.2,12.78,183.0,6.7,77.0,83.87,1291.0,8.5,0.0,0.1
5.11,6.0,54.67,1.41,0.53,0.71,31.57,183.0,6.7,77.0,65.78,1292.0,9.5,0.0,1.7
7.07,6.8,59.07,5.2,0.27,0.53,21.07,183.0,6.7,77.0,67.47,1293.0,7.3,0.0,1.0
0.5,0.08,98.27,0.0,0.0,0.0,1.16,183.0,6.7,77.0,87.29,1294.0,7.5,2.0,0.2
0.0,0.0,98.07,0.28,0.0,0.0,1.66,183.0,6.7,77.0,82.9,1295.0,9.5,2.4,0.0
0.0,0.34,96.92,0.17,0.0,0.0,2.56,183.0,6.7,77.0,92.31,1296.0,6.1,17.1,0.0
0.2,0.2,97.46,0.59,0.0,0.2,1.37,183.0,6.7,77.0,93.16,1297.0,9.8,9.5,0.8
0.0,11.54,15.38,11.54,0.0,0.0,61.54,183.0,6.7,77.0,73.08,1298.0,0.0,0.0,0.0
0.52,0.0,99.22,0.0,0.0,0.0,0.26,183.0,6.7,77.0,97.92,1299.0,2.5,13.0,0.0
0.59,0.0,99.41,0.0,0.0,0.0,0.0,183.0,6.7,77.0,95.88,1300.0,5.1,0.0,1.3
0.35,0.35,67.71,0.0,0.0,0.0,31.6,183.0,6.7,77.0,56.94,1301.0,5.1,0.0,0.0
0.0,0.0,29.37,4.9,0.0,0.0,65.73,183.0,6.7,77.0,79.72,1302.0,12.2,33.3,0.0
0.0,0.0,28.4,2.47,1.23,0.0,67.9,37.0,0.0,77.0,85.19,1303.0,5.3,0.0,0.0
0.15,0.3,99.1,0.0,0.0,0.0,0.45,37.0,0.0,77.0,91.87,1304.0,2.7,9.3,0.3
0.6,0.6,97.87,0.0,0.0,0.0,0.94,37.0,0.0,77.0,88.47,1305.0,6.8,7.6,0.6
0.7,0.81,96.98,0.0,0.12,0.0,1.4,145.0,25.1,50.0,83.37,1306.0,8.4,20.4,2.5
0.63,0.13,98.74,0.0,0.0,0.0,0.5,145.0,25.1,50.0,91.21,1307.0,8.4,14.3,1.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.1,50.0,82.5,1308.0,6.3,0.0,3.2
